,word,lemma,pos,nmb_text,nmb_sent,nmb_word
10695,настороженно,настороженно,ADVB,110,8,9
10696,смотрит,смотреть,VERB,110,8,10
10697,на,на,PREP,110,8,11
10698,меня,я,NPRO,110,8,12
10699,ожидая,ожидать,GRND,110,8,13
10700,реакции,реакция,NOUN,110,8,14
10701,на,на,PREP,110,8,15
10702,сообщение,сообщение,NOUN,110,8,16
10703,шефа,шеф,NOUN,110,8,17
10704,зачем,зачем,ADVB,110,9,1
10705,с,с,PREP,110,9,2
10706,ней,она,NPRO,110,9,3
10707,её,она,NPRO,110,10,1
10708,познакомить,познакомить,INFN,110,10,2
10709,тебя,ты,NPRO,110,10,3
10710,с,с,PREP,110,10,4
10711,ними,они,NPRO,110,10,5
10712,и,и,CONJ,110,10,6
10713,обеспечить,обеспечить,INFN,110,10,7
10714,твоё,твой,ADJF,110,10,8
10715,прикрытие,прикрытие,NOUN,110,10,9
10716,хорошие,хороший,ADJF,110,11,1
10717,у,у,PREP,110,11,2
10718,неё,она,NPRO,110,11,3
10719,знакомые,знакомый,ADJF,110,11,4
10720,и,и,CONJ,110,11,5
10721,я,я,NPRO,110,11,6
10722,вижу,видеть,VERB,110,11,7
10723,как,как,CONJ,110,11,8
10724,дрогнули,дрогнуть,VERB,110,11,9
10725,ресницы,ресница,NOUN,110,11,10
10726,лилии,лилия,NOUN,110,11,11
10727,я,я,NPRO,110,12,1
10728,знаю,знать,VERB,110,12,2
10729,она,она,NPRO,110,12,3
10730,здесь,здесь,ADVB,110,12,4
10731,боится,бояться,VERB,110,12,5
10732,только,только,ADVB,110,12,6
10733,меня,я,NPRO,110,12,7
10734,часть,часть,NOUN,111,1,1
10735,первая,первый,ADJF,111,1,2
10736,зной,зной,NOUN,111,2,1
10737,пустыни,пустынь,NOUN,111,2,2
10738,жара,жара,NOUN,111,2,3
10739,изматывает,изматывать,VERB,111,2,4
10740,всё,всё,PRCL,111,2,5
10741,тело,тело,NOUN,111,2,6
10742,мы,мы,NPRO,111,3,1
10743,сидим,сидеть,VERB,111,3,2
10744,в,в,PREP,111,3,3
10745,танке,танк,NOUN,111,3,4
10746,совсем,совсем,ADVB,111,3,5
10747,раздетые,раздетый,ADJF,111,3,6
10748,до,до,PREP,111,3,7
10749,трусов,трус,NOUN,111,3,8
10750,бронь,бронь,NOUN,111,4,1
10751,раскалена,раскалить,PRTS,111,4,2
10752,и,и,CONJ,111,4,3
10753,притронутся,притронуться,VERB,111,4,4
10754,к,к,PREP,111,4,5
10755,ней,она,NPRO,111,4,6
10756,практически,практически,ADVB,111,4,7
10757,невозможно,невозможно,ADVB,111,4,8
10758,пот,пот,NOUN,111,5,1
10759,противно,противно,PREP,111,5,2
10760,щиплет,щипать,VERB,111,5,3
10761,глаза,глаз,NOUN,111,5,4
10762,и,и,CONJ,111,5,5
10763,обволакивает,обволакивать,VERB,111,5,6
10764,тело,тело,NOUN,111,5,7
10765,масляным,масляный,ADJF,111,5,8
10766,блеском,блеск,NOUN,111,5,9
10767,вентиляторы,вентилятор,NOUN,111,6,1
10768,не,не,PRCL,111,6,2
10769,помогают,помогать,VERB,111,6,3
10770,горячий,горячий,ADJF,111,6,4
10771,воздух,воздух,NOUN,111,6,5
10772,пустыни,пустынь,NOUN,111,6,6
10773,всасывается,всасываться,VERB,111,6,7
10774,внутрь,внутрь,ADVB,111,6,8
10775,машины,машина,NOUN,111,6,9
10776,и,и,CONJ,111,6,10
10777,тут,тут,ADVB,111,6,11
10778,же,же,PRCL,111,6,12
10779,выталкивается,выталкиваться,VERB,111,6,13
10780,обратно,обратно,ADVB,111,6,14
10781,а,а,CONJ,111,7,1
10782,у,у,PREP,111,7,2
10783,них,они,NPRO,111,7,3
10784,танки,танк,NOUN,111,7,4
10785,говорят,говорить,VERB,111,7,5
10786,с,с,PREP,111,7,6
10787,холодильниками,холодильник,NOUN,111,7,7
10788,говорит,говорить,VERB,111,7,8
10789,мечтательно,мечтательно,ADVB,111,7,9
10790,мой,мой,ADJF,111,7,10
10791,башнёр,башнёр,NOUN,111,7,11
10792,красный,красный,ADJF,111,7,12
10793,как,как,CONJ,111,7,13
10794,рак,рак,NOUN,111,7,14
10795,от,от,PREP,111,7,15
10796,жгучего,жгучий,ADJF,111,7,16
10797,солнца,солнце,NOUN,111,7,17
10798,здоровенный,здоровенный,ADJF,111,7,18
10799,парень,парень,NOUN,111,7,19
10800,у,у,PREP,111,8,1
10801,них,они,NPRO,111,8,2
10802,в,в,PREP,111,8,3
10803,основном,основное,NOUN,111,8,4
10804,немецкие,немецкий,ADJF,111,8,5
10805,леопарды,леопард,NOUN,111,8,6
10806,изготовлены,изготовить,PRTS,111,8,7
10807,для,для,PREP,111,8,8
10808,войны,война,NOUN,111,8,9
10809,на,на,PREP,111,8,10
10810,севере,север,NOUN,111,8,11
10811,они,они,NPRO,111,9,1
10812,мучаются,мучиться,VERB,111,9,2
10813,так,так,CONJ,111,9,3
10814,же,же,PRCL,111,9,4
10815,как,как,CONJ,111,9,5
10816,и,и,CONJ,111,9,6
10817,мы,мы,NPRO,111,9,7
10818,звучит,звучать,VERB,111,9,8
10819,снизу,снизу,ADVB,111,9,9
10820,голос,голос,NOUN,111,9,10
10821,водителя,водитель,NOUN,111,9,11
10822,не,не,PRCL,111,10,1
10823,думаю,думать,VERB,111,10,2
10824,я,я,NPRO,112,1,1
10825,не,не,PRCL,112,1,2
10826,верил,верить,VERB,112,1,3
10827,своим,свой,ADJF,112,1,4
10828,глазам,глаз,NOUN,112,1,5
10829,на,на,PREP,112,2,1
10830,скайботах,скайбот,NOUN,112,2,2
10831,были,быть,VERB,112,2,3
10832,опознавательные,опознавательный,ADJF,112,2,4
10833,знаки,знак,NOUN,112,2,5
10834,ввс,ввс,NOUN,112,2,6
10835,южного,южный,ADJF,112,2,7
10836,вьетнама,вьетнам,NOUN,112,2,8
10837,максимыч,максимович,NOUN,112,3,1
10838,заорал,заорать,VERB,112,3,2
10839,я,я,NPRO,112,3,3
10840,своему,свой,ADJF,112,3,4
10841,напарник,напарник,NOUN,112,3,5
10842,у,у,PREP,112,3,6
10843,смотри,смотреть,VERB,112,3,7
10844,никак,никак,ADVB,112,3,8
10845,косые,косой,ADJF,112,3,9
10846,на,на,PREP,112,3,10
10847,боты,бот,NOUN,112,3,11
10848,пересели,пересесть,VERB,112,3,12
10849,не,не,PRCL,112,4,1
10850,пощупать,пощупать,INFN,112,4,2
10851,ли,ли,CONJ,112,4,3
10852,нам,мы,NPRO,112,4,4
10853,их,они,NPRO,112,4,5
10854,крылышки,крылышко,NOUN,112,4,6
10855,давай,давать,VERB,112,5,1
10856,давай,давать,VERB,112,5,2
10857,щупай,щупать,VERB,112,6,1
10858,щупай,щупать,VERB,112,6,2
10859,в,в,PREP,112,7,1
10860,микрофоны,микрофон,NOUN,112,7,2
10861,вместо,вместо,PREP,112,7,3
10862,максимыча,максимович,NOUN,112,7,4
10863,залопотал,залопотать,VERB,112,7,5
10864,голос,голос,NOUN,112,7,6
10865,с,с,PREP,112,7,7
10866,акцентом,акцент,NOUN,112,7,8
10867,ах,ах,INTJ,112,8,1
10868,ты,ты,NPRO,112,8,2
10869,сволочь,сволочь,NOUN,112,8,3
10870,сама,сам,ADJF,112,9,1
10871,сволочь,сволочь,NOUN,112,9,2
10872,быстро,быстро,ADVB,112,10,1
10873,бросив,бросить,GRND,112,10,2
10874,взгляд,взгляд,NOUN,112,10,3
10875,на,на,PREP,112,10,4
10876,приборы,прибор,NOUN,112,10,5
10877,замечаю,замечать,VERB,112,10,6
10878,что,что,CONJ,112,10,7
10879,горючего,горючее,NOUN,112,10,8
10880,минут,минута,NOUN,112,10,9
10881,на,на,PREP,112,10,10
10882,была,быть,VERB,112,11,1
10883,не,не,PRCL,112,11,2
10884,была,быть,VERB,112,11,3
10885,вперёд,вперёд,ADVB,112,12,1
10886,делаю,делать,VERB,112,13,1
10887,чуть,чуть,ADVB,112,13,2
10888,заметный,заметный,ADJF,112,13,3
10889,поворот,поворот,NOUN,112,13,4
10890,и,и,CONJ,112,13,5
10891,сейчас,сейчас,ADVB,112,13,6
10892,же,же,PRCL,112,13,7
10893,ливень,ливень,NOUN,112,13,8
10894,огненных,огненный,ADJF,112,13,9
10895,струй,струя,NOUN,112,13,10
10896,обрушился,обрушиться,VERB,112,13,11
10897,в,в,PREP,112,13,12
10898,мою,мой,ADJF,112,13,13
10899,сторону,сторона,NOUN,112,13,14
10900,от,от,PREP,112,13,15
10901,скайбота,скайбот,NOUN,112,13,16
10902,ещё,ещё,ADVB,112,14,1
10903,доворот,доворот,NOUN,112,14,2
10904,и,и,CONJ,112,14,3
10905,почувствовав,почувствовать,GRND,112,14,4
10906,кожей,кожа,NOUN,112,14,5
10907,что,что,CONJ,112,14,6
10908,пора,пора,NOUN,112,14,7
10909,нажимаю,нажимать,VERB,112,14,8
10910,на,на,PREP,112,14,9
10911,гашетку,гашетка,NOUN,112,14,10
10912,первым,первый,ADJF,113,1,1
10913,их,они,NPRO,113,1,2
10914,увидел,увидеть,VERB,113,1,3
10915,боря,боря,NOUN,113,1,4
10916,комета,комета,NOUN,113,2,1
10917,комета,комета,NOUN,113,2,2
10918,я,я,NPRO,113,2,3
10919,их,они,NPRO,113,2,4
10920,вижу,видеть,VERB,113,2,5
10921,они,они,NPRO,113,2,6
10922,левее,левый,COMP,113,2,7
10923,комета,комета,NOUN,113,3,1
10924,это,это,PRCL,113,4,1
10925,наши,наш,ADJF,113,4,2
10926,позывные,позывной,ADJF,113,4,3
10927,я,я,NPRO,113,5,1
10928,лётчик,лётчик,NOUN,113,5,2
10929,оператор,оператор,NOUN,113,5,3
10930,летим,лететь,VERB,113,5,4
10931,на,на,PREP,113,5,5
10932,своём,свой,ADJF,113,5,6
10933,за,за,PREP,113,5,7
10934,борей,боря,NOUN,113,5,8
10935,выдерживая,выдерживать,GRND,113,5,9
10936,дистанцию,дистанция,NOUN,113,5,10
10937,метров,метр,NOUN,113,5,11
10938,триста,триста,NUMR,113,5,12
10939,я,я,NPRO,113,6,1
10940,смотрю,смотреть,VERB,113,6,2
10941,влево,влево,ADVB,113,6,3
10942,и,и,CONJ,113,6,4
10943,вижу,видеть,VERB,113,6,5
10944,колонну,колонна,NOUN,113,6,6
10945,грузовиков,грузовик,NOUN,113,6,7
10946,пылящих,пылить,PRTF,113,6,8
10947,по,по,PREP,113,6,9
10948,этой,этот,ADJF,113,6,10
10949,сухой,сухой,ADJF,113,6,11
10950,без,без,PREP,113,6,12
10951,лесистой,лесистый,ADJF,113,6,13
10952,местности,местность,NOUN,113,6,14
10953,мы,мы,NPRO,113,7,1
10954,их,они,NPRO,113,7,2
10955,тоже,тоже,PRCL,113,7,3
10956,видим,видеть,VERB,113,7,4
10957,отвечает,отвечать,VERB,113,7,5
10958,мой,мой,ADJF,113,7,6
10959,напарник,напарник,NOUN,113,7,7
10960,по,по,PREP,113,7,8
10961,внутренней,внутренний,ADJF,113,7,9
10962,связи,связь,NOUN,113,7,10
10963,комета,комета,NOUN,113,7,11
10964,я,я,NPRO,113,7,12
10965,с,с,PREP,113,7,13
10966,головы,голова,NOUN,113,7,14
10967,не,не,PRCL,113,7,15
10968,давай,давать,VERB,113,7,16
10969,им,они,NPRO,113,7,17
10970,разбежаться,разбежаться,INFN,113,7,18
10971,сепаратисты,сепаратист,NOUN,113,8,1
10972,уже,уже,ADVB,113,8,2
10973,остановили,остановить,VERB,113,8,3
10974,колонну,колонна,NOUN,113,8,4
10975,и,и,CONJ,113,8,5
10976,начали,начать,VERB,113,8,6
10977,расползаться,расползаться,INFN,113,8,7
10978,от,от,PREP,113,8,8
10979,машин,машина,NOUN,113,8,9
10980,в,в,PREP,113,8,10
10981,разные,разный,ADJF,113,8,11
10982,стороны,сторона,NOUN,113,8,12
10983,за,за,PREP,113,9,1
10984,вертолётом,вертолёт,NOUN,113,9,2
10985,бори,боря,NOUN,113,9,3
10986,выпрыгивают,выпрыгивать,VERB,113,9,4
10987,белые,белые,NOUN,113,9,5
10988,хвосты,хвост,NOUN,113,9,6
10989,противоракетной,противоракетный,ADJF,113,9,7
10990,приманки,приманка,NOUN,113,9,8
10991,по,по,PREP,113,10,1
10992,нашим,наш,ADJF,113,10,2
10993,сведениям,сведение,NOUN,113,10,3
10994,проклятые,проклятый,ADJF,113,10,4
10995,стингеры,стингер,NOUN,113,10,5
10996,уже,уже,ADVB,113,10,6
10997,закуплены,закупить,PRTS,113,10,7
10998,дудаевцам,дудаевец,NOUN,113,10,8
10999,и,и,CONJ,113,10,9
11000,не,не,PRCL,113,10,10
11001,дай,дать,VERB,113,10,11
11002,бог,бог,NOUN,113,10,12
11003,если,если,CONJ,113,10,13
11004,придурок,придурок,NOUN,113,10,14
11005,влепит,влепить,VERB,113,10,15
11006,эту,этот,ADJF,113,10,16
11007,пакость,пакость,NOUN,113,10,17
11008,в,в,PREP,113,10,18
11009,наши,наш,ADJF,113,10,19
11010,машины,машина,NOUN,113,10,20
11011,военные,военный,NOUN,114,1,1
11012,взбесились,взбеситься,VERB,114,1,2
11013,подавай,подавать,VERB,114,2,1
11014,им,они,NPRO,114,2,2
11015,срочно,срочно,ADVB,114,2,3
11016,запаса,запас,NOUN,114,2,4
11017,и,и,CONJ,114,2,5
11018,всё,всё,PRCL,114,2,6
11019,тут,тут,ADVB,114,2,7
11020,на,на,PREP,114,3,1
11021,первую,первый,ADJF,114,3,2
11022,повестку,повестка,NOUN,114,3,3
11023,я,я,NPRO,114,3,4
11024,плюнул,плюнуть,VERB,114,3,5
11025,мало,мало,NUMR,114,4,1
11026,того,тот,ADJF,114,4,2
11027,что,что,CONJ,114,4,3
11028,не,не,PRCL,114,4,4
11029,принял,принять,VERB,114,4,5
11030,её,она,NPRO,114,4,6
11031,из,из,PREP,114,4,7
11032,рук,рука,NOUN,114,4,8
11033,дрожащего,дрожать,PRTF,114,4,9
11034,мальчика,мальчик,NOUN,114,4,10
11035,но,но,CONJ,114,4,11
11036,ещё,ещё,ADVB,114,4,12
11037,ему,он,NPRO,114,4,13
11038,дал,дать,VERB,114,4,14
11039,пинка,пинок,NOUN,114,4,15
11040,на,на,PREP,114,5,1
11041,звонки,звонок,NOUN,114,5,2
11042,из,из,PREP,114,5,3
11043,военкомата,военкомат,NOUN,114,5,4
11044,отвечал,отвечать,VERB,114,5,5
11045,голосом,голос,NOUN,114,5,6
11046,брежнева,брежнев,NOUN,114,5,7
11047,что,что,CONJ,114,5,8
11048,объект,объект,NOUN,114,5,9
11049,выехал,выехать,VERB,114,5,10
11050,в,в,PREP,114,5,11
11051,неизвестном,неизвестный,ADJF,114,5,12
11052,направлении,направление,NOUN,114,5,13
11053,на,на,PREP,114,6,1
11054,вторую,второй,ADJF,114,6,2
11055,повестку,повестка,NOUN,114,6,3
11056,даже,даже,PRCL,114,6,4
11057,двери,дверь,NOUN,114,6,5
11058,не,не,PRCL,114,6,6
11059,открыл,открыть,VERB,114,6,7
11060,посыльному,посыльный,ADJF,114,6,8
11061,а,а,CONJ,114,7,1
11062,на,на,PREP,114,7,2
11063,третью,третий,ADJF,114,7,3
11064,костя,костя,NOUN,114,7,4
11065,меня,я,NPRO,114,7,5
11066,встретила,встретить,VERB,114,7,6
11067,соседка,соседка,NOUN,114,7,7
11068,лизка,лизкий,ADJS,114,7,8
11069,у,у,PREP,114,7,9
11070,соседней,соседний,ADJF,114,7,10
11071,к,к,PREP,114,7,11
11072,дому,дом,NOUN,114,7,12
11073,подворотни,подворотня,NOUN,114,7,13
11074,не,не,PRCL,114,7,14
11075,ходи,ходить,VERB,114,7,15
11076,домой,домой,ADVB,114,7,16
11077,там,там,ADVB,114,7,17
11078,засада,засада,NOUN,114,7,18
11079,лизка,лизкий,ADJS,114,8,1
11080,девочка,девочка,NOUN,114,8,2
11081,хоть,хоть,PRCL,114,8,3
11082,куда,куда,CONJ,114,8,4
11083,фигурка,фигурка,NOUN,114,9,1
11084,прелесть,прелесть,NOUN,114,9,2
11085,на,на,PREP,114,10,1
11086,третьем,третий,ADJF,114,10,2
11087,курсе,курс,NOUN,114,10,3
11088,филфака,филфак,NOUN,114,10,4
11089,и,и,CONJ,114,10,5
11090,явно,явно,ADVB,114,10,6
11091,неравнодушна,неравнодушный,ADJS,114,10,7
11092,ко,к,PREP,114,10,8
11093,мне,я,NPRO,114,10,9
11094,откуда,откуда,ADVB,114,11,1
11095,ты,ты,NPRO,114,11,2
11096,знаешь,знать,VERB,114,11,3
11097,милиция,милиция,NOUN,114,12,1
11098,нас,мы,NPRO,114,12,2
11099,расспрашивала,расспрашивать,VERB,114,12,3
11100,о,о,PREP,114,12,4
11101,тебе,ты,NPRO,114,12,5
11102,а,а,CONJ,114,12,6
11103,потом,потом,ADVB,114,12,7
11104,спрятались,спрятаться,VERB,114,12,8
11105,в,в,PREP,114,12,9
11106,парадной,парадный,ADJF,114,12,10
11107,свадьба,свадьба,NOUN,115,1,1
11108,в,в,PREP,115,1,2
11109,первый,первый,ADJF,115,1,3
11110,раз,раз,NOUN,115,1,4
11111,жизни,жизнь,NOUN,115,1,5
11112,в,в,PREP,115,1,6
11113,католической,католический,ADJF,115,1,7
11114,церкви,церковь,NOUN,115,1,8
11115,сегодня,сегодня,ADVB,115,2,1
11116,меня,я,NPRO,115,2,2
11117,взрослого,взрослый,NOUN,115,2,3
11118,человека,человек,NOUN,115,2,4
11119,не,не,PRCL,115,2,5
11120,крещёного,крещёный,ADJF,115,2,6
11121,и,и,CONJ,115,2,7
11122,без,без,PREP,115,2,8
11123,веры,вера,NOUN,115,2,9
11124,в,в,PREP,115,2,10
11125,бога,бог,NOUN,115,2,11
11126,обращают,обращать,VERB,115,2,12
11127,в,в,PREP,115,2,13
11128,католичество,католичество,NOUN,115,2,14
11129,и,и,CONJ,115,3,1
11130,всё,всё,PRCL,115,3,2
11131,потому,потому,ADVB,115,3,3
11132,что,что,CONJ,115,3,4
11133,отец,отец,NOUN,115,3,5
11134,розы,роза,NOUN,115,3,6
11135,дон,дон,NOUN,115,3,7
11136,диего,диего,NOUN,115,3,8
11137,упёрся,упереться,VERB,115,3,9
11138,и,и,CONJ,115,3,10
11139,не,не,PRCL,115,3,11
11140,разрешает,разрешать,VERB,115,3,12
11141,жениться,жениться,INFN,115,3,13
11142,на,на,PREP,115,3,14
11143,его,он,NPRO,115,3,15
11144,дочери,дочь,NOUN,115,3,16
11145,без,без,PREP,115,3,17
11146,креста,крест,NOUN,115,3,18
11147,на,на,PREP,115,3,19
11148,шее,шея,NOUN,115,3,20
11149,что,что,CONJ,115,4,1
11150,только,только,ADVB,115,4,2
11151,не,не,PRCL,115,4,3
11152,сделаешь,сделать,VERB,115,4,4
11153,ради,ради,PREP,115,4,5
11154,любви,любовь,NOUN,115,4,6
11155,будущий,будущий,ADJF,115,5,1
11156,зять,зять,NOUN,115,5,2
11157,любит,любить,VERB,115,5,3
11158,военную,военный,ADJF,115,5,4
11159,форму,форма,NOUN,115,5,5
11160,и,и,CONJ,115,5,6
11161,упросил,упросить,VERB,115,5,7
11162,меня,я,NPRO,115,5,8
11163,чтобы,чтобы,CONJ,115,5,9
11164,я,я,NPRO,115,5,10
11165,надел,надеть,VERB,115,5,11
11166,парадный,парадный,ADJF,115,5,12
11167,офицерский,офицерский,ADJF,115,5,13
11168,мундир,мундир,NOUN,115,5,14
11169,тот,тот,ADJF,115,5,15
11170,самый,самый,ADJF,115,5,16
11171,который,который,ADJF,115,5,17
11172,надевал,надевать,VERB,115,5,18
11173,на,на,PREP,115,5,19
11174,приёме,приём,NOUN,115,5,20
11175,в,в,PREP,115,5,21
11176,бизерте,бизерта,NOUN,115,5,22
11177,и,и,CONJ,115,5,23
11178,обязательно,обязательно,ADVB,115,5,24
11179,с,с,PREP,115,5,25
11180,кортиком,кортик,NOUN,115,5,26
11181,теперь,теперь,ADVB,115,6,1
11182,стою,стоить,VERB,115,6,2
11183,перед,перед,PREP,115,6,3
11184,поникшем,поникнуть,PRTF,115,6,4
11185,на,на,PREP,115,6,5
11186,кресте,крест,NOUN,115,6,6
11187,боге,бог,NOUN,115,6,7
11188,сияя,сиять,GRND,115,6,8
11189,золотом,золото,NOUN,115,6,9
11190,погон,погон,NOUN,115,6,10
11191,и,и,CONJ,115,6,11
11192,пояса,пояс,NOUN,115,6,12
11193,и,и,CONJ,115,6,13
11194,слушаю,слушать,VERB,115,6,14
11195,речи,речь,NOUN,115,6,15
11196,пастора,пастор,NOUN,115,6,16
11197,сзади,сзади,ADVB,115,7,1
11198,сидят,сидеть,VERB,115,7,2
11199,на,на,PREP,115,7,3
11200,креслах,кресло,NOUN,115,7,4
11201,зрители,зритель,NOUN,115,7,5
11202,приглашённые,пригласить,PRTF,115,7,6
11203,гости,гость,NOUN,115,7,7
11204,и,и,CONJ,115,7,8
11205,зеваки,зевака,NOUN,115,7,9
11206,впереди,впереди,ADVB,115,7,10
11207,гордый,гордый,ADJF,115,7,11
11208,седой,седой,ADJF,115,7,12
11209,дон,дон,NOUN,115,7,13
11210,и,и,CONJ,115,7,14
11211,его,он,NPRO,115,7,15
11212,прекрасная,прекрасный,ADJF,115,7,16
11213,дочь,дочь,NOUN,115,7,17
11214,часть,часть,NOUN,116,1,1
11215,первая,первый,ADJF,116,1,2
11216,не,не,PRCL,116,1,3
11217,всё,всё,PRCL,116,1,4
11218,отдыхают,отдыхать,VERB,116,1,5
11219,в,в,PREP,116,1,6
11220,крыму,крым,NOUN,116,1,7
11221,всё,всё,PRCL,116,1,8
11222,поздравляли,поздравлять,VERB,116,1,9
11223,меня,я,NPRO,116,1,10
11224,с,с,PREP,116,1,11
11225,успешной,успешный,ADJF,116,1,12
11226,защитой,защита,NOUN,116,1,13
11227,диссертации,диссертация,NOUN,116,1,14
11228,знакомые,знакомый,ADJF,116,2,1
11229,и,и,CONJ,116,2,2
11230,незнакомые,незнакомый,ADJF,116,2,3
11231,люди,человек,NOUN,116,2,4
11232,говорили,говорить,VERB,116,2,5
11233,комплементы,комплемент,NOUN,116,2,6
11234,вяло,вяло,ADVB,116,2,7
11235,жали,жать,VERB,116,2,8
11236,ладонь,ладонь,NOUN,116,2,9
11237,и,и,CONJ,116,2,10
11238,спешно,спешно,ADVB,116,2,11
11239,направлялись,направляться,VERB,116,2,12
11240,к,к,PREP,116,2,13
11241,выходу,выход,NOUN,116,2,14
11242,вдруг,вдруг,ADVB,116,3,1
11243,жёсткая,жёсткий,ADJF,116,3,2
11244,рука,рука,NOUN,116,3,3
11245,удачно,удачно,ADVB,116,3,4
11246,схватив,схватить,GRND,116,3,5
11247,ладонь,ладонь,NOUN,116,3,6
11248,тряханула,тряхануть,VERB,116,3,7
11249,её,она,NPRO,116,3,8
11250,так,так,CONJ,116,3,9
11251,что,что,CONJ,116,3,10
11252,у,у,PREP,116,3,11
11253,меня,я,NPRO,116,3,12
11254,чуть,чуть,ADVB,116,3,13
11255,слёзы,слеза,NOUN,116,3,14
11256,не,не,PRCL,116,3,15
11257,брызнули,брызнуть,VERB,116,3,16
11258,из,из,PREP,116,3,17
11259,глаз,глаз,NOUN,116,3,18
11260,передо,перед,PREP,116,4,1
11261,мной,я,NPRO,116,4,2
11262,стоял,стоять,VERB,116,4,3
11263,крепкий,крепкий,ADJF,116,4,4
11264,незнакомец,незнакомец,NOUN,116,4,5
11265,с,с,PREP,116,4,6
11266,жёстким,жёсткий,ADJF,116,4,7
11267,выражением,выражение,NOUN,116,4,8
11268,лица,лицо,NOUN,116,4,9
11269,короткой,короткий,ADJF,116,4,10
11270,стрижкой,стрижка,NOUN,116,4,11
11271,и,и,CONJ,116,4,12
11272,глубокими,глубокий,ADJF,116,4,13
11273,пронзительными,пронзительный,ADJF,116,4,14
11274,серыми,серый,ADJF,116,4,15
11275,глазами,глаз,NOUN,116,4,16
11276,вы,вы,NPRO,116,5,1
11277,мне,я,NPRO,116,5,2
11278,понравились,понравиться,VERB,116,5,3
11279,молодой,молодой,ADJF,116,5,4
11280,человек,человек,NOUN,116,5,5
11281,заскрипел,заскрипеть,VERB,116,5,6
11282,жёсткий,жёсткий,ADJF,116,5,7
11283,голос,голос,NOUN,116,5,8
11284,простите,простить,VERB,116,6,1
11285,а,а,CONJ,116,6,2
11286,разве,разве,PRCL,116,6,3
11287,моя,мой,ADJF,116,6,4
11288,работа,работа,NOUN,116,6,5
11289,не,не,PRCL,116,6,6
11290,заслуживает,заслуживать,VERB,116,6,7
11291,у,у,PREP,116,6,8
11292,вас,вы,NPRO,116,6,9
11293,внимания,внимание,NOUN,116,6,10
11294,чушь,чушь,NOUN,116,7,1
11295,так,так,CONJ,116,8,1
11296,себе,себя,NPRO,116,8,2
11297,работёнка,работёнка,NOUN,116,8,3
11298,эти,этот,ADJF,116,9,1
11299,ваши,ваш,ADJF,116,9,2
11300,научные,научный,ADJF,116,9,3
11301,жлобы,жлоб,NOUN,116,9,4
11302,ничего,ничего,ADVB,116,9,5
11303,не,не,PRCL,116,9,6
11304,понимают,понимать,VERB,116,9,7
11305,и,и,CONJ,116,9,8
11306,не,не,PRCL,116,9,9
11307,мыслят,мыслить,VERB,116,9,10
11308,в,в,PREP,116,9,11
11309,настоящей,настоящий,ADJF,116,9,12
11310,науке,наука,NOUN,116,9,13
11311,часть,часть,NOUN,117,1,1
11312,первая,первый,ADJF,117,1,2
11313,своё,свой,ADJF,117,2,1
11314,другим,другой,ADJF,117,2,2
11315,не,не,PRCL,117,2,3
11316,отдадим,отдать,VERB,117,2,4
11317,моя,мой,ADJF,117,2,5
11318,жена,жена,NOUN,117,2,6
11319,сошла,сойти,VERB,117,2,7
11320,с,с,PREP,117,2,8
11321,ума,ум,NOUN,117,2,9
11322,совсем,совсем,ADVB,117,3,1
11323,взбесилась,взбеситься,VERB,117,3,2
11324,без,без,PREP,117,3,3
11325,мужа,муж,NOUN,117,3,4
11326,только,только,ADVB,117,4,1
11327,прикатил,прикатить,VERB,117,4,2
11328,из,из,PREP,117,4,3
11329,серного,серный,ADJF,117,4,4
11330,ледовитого,ледовитый,ADJF,117,4,5
11331,океана,океан,NOUN,117,4,6
11332,как,как,CONJ,117,4,7
11333,она,она,NPRO,117,4,8
11334,мне,я,NPRO,117,4,9
11335,заявила,заявить,VERB,117,4,10
11336,очень,очень,ADVB,117,5,1
11337,хорошо,хорошо,ADVB,117,5,2
11338,что,что,CONJ,117,5,3
11339,ты,ты,NPRO,117,5,4
11340,прибыл,прибыть,VERB,117,5,5
11341,сегодня,сегодня,ADVB,117,5,6
11342,я,я,NPRO,117,6,1
11343,тут,тут,ADVB,117,6,2
11344,без,без,PREP,117,6,3
11345,тебя,ты,NPRO,117,6,4
11346,документы,документ,NOUN,117,6,5
11347,в,в,PREP,117,6,6
11348,суд,суд,NOUN,117,6,7
11349,подала,подать,VERB,117,6,8
11350,на,на,PREP,117,6,9
11351,развод,развод,NOUN,117,6,10
11352,так,так,CONJ,117,7,1
11353,что,что,CONJ,117,7,2
11354,я,я,NPRO,117,7,3
11355,точно,точно,ADVB,117,7,4
11356,подгадала,подгадать,VERB,117,7,5
11357,сегодня,сегодня,ADVB,117,7,6
11358,как,как,CONJ,117,7,7
11359,раз,раз,NOUN,117,7,8
11360,и,и,CONJ,117,7,9
11361,надо,надо,PRED,117,7,10
11362,идти,идти,INFN,117,7,11
11363,наш,наш,ADJF,117,7,12
11364,судья,судья,NOUN,117,7,13
11365,работает,работать,VERB,117,7,14
11366,в,в,PREP,117,7,15
11367,нечётные,нечётный,ADJF,117,7,16
11368,дни,день,NOUN,117,7,17
11369,я,я,NPRO,117,8,1
11370,чуть,чуть,ADVB,117,8,2
11371,не,не,PRCL,117,8,3
11372,упал,упасть,VERB,117,8,4
11373,у,у,PREP,117,8,5
11374,входа,вход,NOUN,117,8,6
