,word,lemma,pos,nmb_text,nmb_sent,nmb_word
9715,богом,бог,NOUN,98,7,2
9716,...,...,,98,7,3
9717,-начал,-начало,NOUN,98,7,4
9718,я,я,NPRO,98,7,5
9719,можете,мочь,VERB,98,8,1
9720,клясться,клясться,INFN,98,8,2
9721,кем,кто,NPRO,98,8,3
9722,угодно,угодный,ADJS,98,8,4
9723,но,но,CONJ,98,8,5
9724,на,на,PREP,98,8,6
9725,этих,этот,ADJF,98,8,7
9726,микросхемах,микросхема,NOUN,98,8,8
9727,стоит,стоить,VERB,98,8,9
9728,клеймо,клеймо,NOUN,98,8,10
9729,военной,военный,ADJF,98,8,11
9730,приёмки,приёмка,NOUN,98,8,12
9731,вот,вот,PRCL,98,9,1
9732,видите,видеть,VERB,98,9,2
9733,маленькая,маленький,ADJF,98,9,3
9734,крошечная,крошечный,ADJF,98,9,4
9735,ракетка,ракетка,NOUN,98,9,5
9736,это,это,PRCL,98,10,1
9737,значит,значит,CONJ,98,10,2
9738,что,что,CONJ,98,10,3
9739,микросхемы,микросхема,NOUN,98,10,4
9740,украдены,украсть,PRTS,98,10,5
9741,мне,я,NPRO,98,11,1
9742,такие,такой,ADJF,98,11,2
9743,продали,продать,VERB,98,11,3
9744,а,а,CONJ,98,12,1
9745,вот,вот,PRCL,98,12,2
9746,заключение,заключение,NOUN,98,12,3
9747,экспертизы,экспертиза,NOUN,98,12,4
9748,-кабудь-то,-кабыть-то,VERB,98,12,5
9749,незамечая,незамечать,GRND,98,12,6
9750,моих,мой,ADJF,98,12,7
9751,оправданий,оправдание,NOUN,98,12,8
9752,говорит,говорить,VERB,98,12,9
9753,следователь,следователь,NOUN,98,12,10
9754,-микросхемы,-микросхема,NOUN,98,12,11
9755,из,из,PREP,98,12,12
9756,той,тот,ADJF,98,12,13
9757,партии,партия,NOUN,98,12,14
9758,что,что,CONJ,98,12,15
9759,завезли,завезти,VERB,98,12,16
9760,на,на,PREP,98,12,17
9761,ваше,ваш,ADJF,98,12,18
9762,предприятие,предприятие,NOUN,98,12,19
9763,значит,значит,CONJ,98,13,1
9764,кто-то,кто-то,NPRO,98,13,2
9765,у,у,PREP,98,13,3
9766,нас,мы,NPRO,98,13,4
9767,на,на,PREP,98,13,5
9768,предприятии,предприятие,NOUN,98,13,6
9769,стащил,стащить,VERB,98,13,7
9770,продал,продать,VERB,98,13,8
9771,перекупщику,перекупщик,NOUN,98,13,9
9772,а,а,CONJ,98,13,10
9773,те,тот,ADJF,98,13,11
9774,случайно,случайно,ADVB,98,13,12
9775,мне,я,NPRO,98,13,13
9776,командир,командир,NOUN,99,1,1
9777,полка,полка,NOUN,99,1,2
9778,полковник,полковник,NOUN,99,1,3
9779,кирсанов,кирсан,NOUN,99,1,4
9780,смотрел,смотреть,VERB,99,1,5
9781,на,на,PREP,99,1,6
9782,наши,наш,ADJF,99,1,7
9783,коробки,коробка,NOUN,99,1,8
9784,взводов,взвод,NOUN,99,1,9
9785,презрительным,презрительный,ADJF,99,1,10
9786,взглядом,взгляд,NOUN,99,1,11
9787,в,в,PREP,99,2,1
9788,ближайшее,близкий,ADJF,99,2,2
9789,время,время,NOUN,99,2,3
9790,его,он,NPRO,99,2,4
9791,должны,должный,ADJS,99,2,5
9792,были,быть,VERB,99,2,6
9793,перевести,перевести,INFN,99,2,7
9794,в,в,PREP,99,2,8
9795,штаб,штаб,NOUN,99,2,9
9796,округа,округ,NOUN,99,2,10
9797,и,и,CONJ,99,2,11
9798,мы,мы,NPRO,99,2,12
9799,уже,уже,ADVB,99,2,13
9800,для,для,PREP,99,2,14
9801,него,он,NPRO,99,2,15
9802,ничего,ничего,ADVB,99,2,16
9803,не,не,PRCL,99,2,17
9804,представляли,представлять,VERB,99,2,18
9805,майор,майор,NOUN,99,3,1
9806,сергеев,сергеев,NOUN,99,3,2
9807,приступайте,приступать,VERB,99,3,3
9808,к,к,PREP,99,3,4
9809,распределению,распределение,NOUN,99,3,5
9810,взводов,взвод,NOUN,99,3,6
9811,по,по,PREP,99,3,7
9812,своим,свой,ADJF,99,3,8
9813,местам,место,NOUN,99,3,9
9814,он,он,NPRO,99,4,1
9815,переваливаясь,переваливаться,GRND,99,4,2
9816,на,на,PREP,99,4,3
9817,толстых,толстый,ADJF,99,4,4
9818,ногах,нога,NOUN,99,4,5
9819,направился,направиться,VERB,99,4,6
9820,в,в,PREP,99,4,7
9821,свой,свой,ADJF,99,4,8
9822,кабинет,кабинет,NOUN,99,4,9
9823,майор,майор,NOUN,99,5,1
9824,уникален,уникальный,ADJS,99,5,2
9825,ведёт,вести,VERB,99,6,1
9826,себя,себя,NPRO,99,6,2
9827,перед,перед,PREP,99,6,3
9828,нами,мы,NPRO,99,6,4
9829,безобразно,безобразно,ADVB,99,6,5
9830,но,но,CONJ,99,6,6
9831,как,как,CONJ,99,6,7
9832,начальник,начальник,NOUN,99,6,8
9833,штаба,штаб,NOUN,99,6,9
9834,по,по,PREP,99,6,10
9835,профессионализму,профессионализм,NOUN,99,6,11
9836,равных,равный,ADJF,99,6,12
9837,себе,себя,NPRO,99,6,13
9838,не,не,PRCL,99,6,14
9839,имеет,иметь,VERB,99,6,15
9840,вот,вот,PRCL,99,7,1
9841,и,и,CONJ,99,7,2
9842,сейчас,сейчас,ADVB,99,7,3
9843,он,он,NPRO,99,7,4
9844,засунул,засунуть,VERB,99,7,5
9845,левую,левый,ADJF,99,7,6
9846,руку,рука,NOUN,99,7,7
9847,в,в,PREP,99,7,8
9848,карман,карман,NOUN,99,7,9
9849,брюк,брюки,NOUN,99,7,10
9850,и,и,CONJ,99,7,11
9851,перекатывает,перекатывать,VERB,99,7,12
9852,свои,свой,ADJF,99,7,13
9853,яйца,яйцо,NOUN,99,7,14
9854,чего,что,NPRO,99,8,1
9855,засмотрелись,засмотреться,VERB,99,8,2
9856,в,в,PREP,99,9,1
9857,какой,какой,ADJF,99,9,2
9858,руке,рука,NOUN,99,9,3
9859,правое,правый,ADJF,99,10,1
9860,услужливо,услужливый,ADJS,99,10,2
9861,подсказывает,подсказывать,VERB,99,10,3
9862,лейтенант,лейтенант,NOUN,99,10,4
9863,фёдоров,фёдоров,NOUN,99,10,5
9864,командир,командир,NOUN,99,10,6
9865,взвода,взвод,NOUN,99,10,7
9866,огневиков,огневик,NOUN,99,10,8
9867,она,она,NPRO,100,1,1
9868,глядела,глядеть,VERB,100,1,2
9869,на,на,PREP,100,1,3
9870,меня,я,NPRO,100,1,4
9871,с,с,PREP,100,1,5
9872,гневом,гнев,NOUN,100,1,6
9873,и,и,CONJ,100,1,7
9874,презрением,презрение,NOUN,100,1,8
9875,простите,простить,VERB,100,2,1
9876,но,но,CONJ,100,2,2
9877,я,я,NPRO,100,2,3
9878,нечаянно,нечаянно,ADVB,100,2,4
9879,она,она,NPRO,100,3,1
9880,сходила,сходить,VERB,100,3,2
9881,с,с,PREP,100,3,3
9882,автобуса,автобус,NOUN,100,3,4
9883,и,и,CONJ,100,3,5
9884,я,я,NPRO,100,3,6
9885,идя,идти,GRND,100,3,7
9886,за,за,PREP,100,3,8
9887,ней,она,NPRO,100,3,9
9888,нечаянно,нечаянно,ADVB,100,3,10
9889,наступил,наступить,VERB,100,3,11
9890,на,на,PREP,100,3,12
9891,её,она,NPRO,100,3,13
9892,длинную,длинный,ADJF,100,3,14
9893,юбку,юбка,NOUN,100,3,15
9894,которая,который,ADJF,100,3,16
9895,удачно,удачно,ADVB,100,3,17
9896,легла,лечь,VERB,100,3,18
9897,на,на,PREP,100,3,19
9898,ступеньки,ступенька,NOUN,100,3,20
9899,под,под,PREP,100,3,21
9900,мои,мой,ADJF,100,3,22
9901,ноги,нога,NOUN,100,3,23
9902,юбка,юбка,NOUN,100,4,1
9903,порвалась,порваться,VERB,100,4,2
9904,по,по,PREP,100,4,3
9905,всей,весь,ADJF,100,4,4
9906,длинные,длинный,ADJF,100,4,5
9907,вдоль,вдоль,PREP,100,4,6
9908,левого,левый,ADJF,100,4,7
9909,бедра,бедро,NOUN,100,4,8
9910,девушка,девушка,NOUN,100,5,1
9911,придерживала,придерживать,VERB,100,5,2
9912,его,он,NPRO,100,5,3
9913,рукой,рука,NOUN,100,5,4
9914,я,я,NPRO,100,6,1
9915,живу,жить,VERB,100,6,2
9916,в,в,PREP,100,6,3
9917,этом,это,NPRO,100,6,4
9918,доме,дом,NOUN,100,6,5
9919,с,с,PREP,100,6,6
9920,мамой.-,мамой.-,,100,6,7
9921,продолжил,продолжить,VERB,100,6,8
9922,я-,я-,,100,6,9
9923,пойдёмте,пойти,VERB,100,6,10
9924,мама,мама,NOUN,100,6,11
9925,поможет,помочь,VERB,100,6,12
9926,вам,вы,NPRO,100,6,13
9927,зашить,зашить,INFN,100,6,14
9928,юбку,юбка,NOUN,100,6,15
9929,идите,идти,VERB,100,7,1
9930,вы,вы,NPRO,100,7,2
9931,....,....,,100,7,3
9932,она,она,NPRO,100,7,4
9933,заколебалась,заколебаться,VERB,100,7,5
9934,попробовала,попробовать,VERB,100,7,6
9935,шагнуть,шагнуть,INFN,100,7,7
9936,но,но,CONJ,100,7,8
9937,разрез,разрез,NOUN,100,7,9
9938,юбки,юбка,NOUN,100,7,10
9939,разошёлся,разойтись,VERB,100,7,11
9940,и,и,CONJ,100,7,12
9941,белая,белый,ADJF,100,7,13
9942,комбинация,комбинация,NOUN,100,7,14
9943,мелькнула,мелькнуть,VERB,100,7,15
9944,снегом,снег,NOUN,100,7,16
9945,на,на,PREP,100,7,17
9946,чёрном,чёрный,ADJF,100,7,18
9947,фоне,фон,NOUN,100,7,19
9948,а,а,CONJ,100,8,1
9949,впрочем,впрочем,CONJ,100,8,2
9950,...,...,,100,8,3
9951,ваша,ваш,ADJF,100,8,4
9952,мама,мама,NOUN,100,8,5
9953,сейчас,сейчас,ADVB,100,8,6
9954,дома,дом,NOUN,100,8,7
9955,да,да,PRCL,100,9,1
9956,не,не,PRCL,100,9,2
9957,бойтесь,бояться,VERB,100,9,3
9958,пролог,пролог,NOUN,101,1,1
9959,я,я,NPRO,101,2,1
9960,заключённый,заключить,PRTF,101,2,2
9961,сижу,сидеть,VERB,101,3,1
9962,в,в,PREP,101,3,2
9963,колонии,колония,NOUN,101,3,3
9964,строгого,строгий,ADJF,101,3,4
9965,режима,режим,NOUN,101,3,5
9966,вместе,вместе,ADVB,101,3,6
9967,со,с,PREP,101,3,7
9968,всякими,всякий,ADJF,101,3,8
9969,подонками,подонок,NOUN,101,3,9
9970,полуподонками,полуподонок,NOUN,101,3,10
9971,и,и,CONJ,101,3,11
9972,искалеченными,искалечить,PRTF,101,3,12
9973,душой,душа,NOUN,101,3,13
9974,нормальными,нормальный,ADJF,101,3,14
9975,людьми,человек,NOUN,101,3,15
9976,и,и,CONJ,101,3,16
9977,считаю,считать,VERB,101,3,17
9978,дни,день,NOUN,101,3,18
9979,до,до,PREP,101,3,19
9980,выхода,выход,NOUN,101,3,20
9981,на,на,PREP,101,3,21
9982,волю,воля,NOUN,101,3,22
9983,местная,местный,ADJF,101,4,1
9984,сволочь,сволочь,NOUN,101,4,2
9985,долго,долго,ADVB,101,4,3
9986,пыталась,пытаться,VERB,101,4,4
9987,разобраться,разобраться,INFN,101,4,5
9988,за,за,PREP,101,4,6
9989,что,что,CONJ,101,4,7
9990,я,я,NPRO,101,4,8
9991,сижу,сидеть,VERB,101,4,9
9992,наконец,наконец,ADVB,101,5,1
9993,решив,решить,GRND,101,5,2
9994,что,что,CONJ,101,5,3
9995,я,я,NPRO,101,5,4
9996,отравитель,отравитель,NOUN,101,5,5
9997,сделала,сделать,VERB,101,5,6
9998,мне,я,NPRO,101,5,7
9999,для,для,PREP,101,5,8
10000,начала,начало,NOUN,101,5,9
10001,``,``,,101,5,10
10002,тёмную,тёмный,ADJF,101,5,11
10003,'','',,101,5,12
10004,а,а,CONJ,101,5,13
10005,потом,потом,ADVB,101,5,14
10006,отстала,отстать,VERB,101,5,15
10007,так,так,CONJ,101,5,16
10008,как,как,CONJ,101,5,17
10009,таких,такой,ADJF,101,5,18
10010,заключённых,заключить,PRTF,101,5,19
10011,которые,который,ADJF,101,5,20
10012,отправили,отправить,VERB,101,5,21
10013,на,на,PREP,101,5,22
10014,тот,тот,ADJF,101,5,23
10015,свет,свет,NOUN,101,5,24
10016,многих,многий,ADJF,101,5,25
10017,граждан,гражданин,NOUN,101,5,26
10018,ссср,ссср,NOUN,101,5,27
10019,здесь,здесь,ADVB,101,5,28
10020,полно,полно,ADVB,101,5,29
10021,здесь,здесь,ADVB,101,6,1
10022,я,я,NPRO,101,6,2
10023,лошадь,лошадь,NOUN,101,6,3
10024,это,это,PRCL,101,6,4
10025,значит-,значит-,,101,6,5
10026,вся,весь,ADJF,101,6,6
10027,грязная,грязный,ADJF,101,6,7
10028,работа,работа,NOUN,101,6,8
10029,достаётся,доставаться,VERB,101,6,9
10030,париям,пария,NOUN,101,6,10
10031,колонии,колония,NOUN,101,6,11
10032,таким,такой,ADJF,101,6,12
10033,отходам,отход,NOUN,101,6,13
10034,как,как,CONJ,101,6,14
10035,я.,я.,,101,6,15
10036,здесь,здесь,ADVB,101,6,16
10037,есть,есть,INFN,101,6,17
10038,и,и,CONJ,101,6,18
10039,элитная,элитный,ADJF,101,6,19
10040,погань,погань,NOUN,101,6,20
10041,которой,который,ADJF,101,6,21
10042,достаются,доставаться,VERB,101,6,22
10043,привилегированные,привилегированный,ADJF,101,6,23
10044,рабочие,рабочий,NOUN,101,6,24
10045,места,место,NOUN,101,6,25
10046,и,и,CONJ,101,6,26
10047,деньги,деньга,NOUN,101,6,27
10048,с,с,PREP,101,6,28
10049,ободранных,ободрать,PRTF,101,6,29
10050,лошадей,лошадь,NOUN,101,6,30
10051,наступила,наступить,VERB,101,7,1
10052,весна,весна,NOUN,101,7,2
10053,и,и,CONJ,101,7,3
10054,на,на,PREP,101,7,4
10055,ржавой,ржавый,ADJF,101,7,5
10056,траве,трава,NOUN,101,7,6
10057,газонов,газон,NOUN,101,7,7
10058,появились,появиться,VERB,101,7,8
10059,первые,первый,ADJF,101,7,9
10060,пятна,пятно,NOUN,101,7,10
10061,зелени,зелень,NOUN,101,7,11
10062,пролог,пролог,NOUN,102,1,1
10063,во,в,PREP,102,1,2
10064,всем,весь,ADJF,102,1,3
10065,виноват,виноватый,ADJS,102,1,4
10066,мишка,мишка,NOUN,102,1,5
10067,даже,даже,PRCL,102,2,1
10068,сейчас,сейчас,ADVB,102,2,2
10069,сидя,сидя,ADVB,102,2,3
10070,под,под,PREP,102,2,4
10071,следствием,следствие,NOUN,102,2,5
10072,я,я,NPRO,102,2,6
10073,всё,всё,PRCL,102,2,7
10074,больше,большой,COMP,102,2,8
10075,убеждаюсь,убеждаться,VERB,102,2,9
10076,что,что,CONJ,102,2,10
10077,во,в,PREP,102,2,11
10078,всем,весь,ADJF,102,2,12
10079,виноват,виноватый,ADJS,102,2,13
10080,он,он,NPRO,102,2,14
10081,вам,вы,NPRO,102,3,1
10082,знакома,знакомый,ADJS,102,3,2
10083,эта,этот,ADJF,102,3,3
10084,монета,монета,NOUN,102,3,4
10085,спрашивает,спрашивать,VERB,102,4,1
10086,сидящий,сидеть,PRTF,102,4,2
10087,напротив,напротив,CONJ,102,4,3
10088,толстолицый,толстолицый,ADJF,102,4,4
10089,очкарик,очкарик,NOUN,102,4,5
10090,это,это,PRCL,102,5,1
10091,мой,мой,ADJF,102,5,2
10092,следователь,следователь,NOUN,102,5,3
10093,я,я,NPRO,102,6,1
10094,беру,брать,VERB,102,6,2
10095,монету,монета,NOUN,102,6,3
10096,в,в,PREP,102,6,4
10097,руки,рука,NOUN,102,6,5
10098,и,и,CONJ,102,6,6
10099,ощущаю,ощущать,VERB,102,6,7
10100,её,она,NPRO,102,6,8
10101,парящую,парить,PRTF,102,6,9
10102,лёгкость,лёгкость,NOUN,102,6,10
10103,так,так,CONJ,102,7,1
10104,вот,вот,PRCL,102,7,2
10105,она,она,NPRO,102,7,3
10106,где,где,ADVB,102,7,4
10107,моя,мой,ADJF,102,7,5
10108,третья,третий,ADJF,102,7,6
10109,монета,монета,NOUN,102,7,7
10110,мерзавец,мерзавец,NOUN,102,8,1
10111,мишка,мишка,NOUN,102,8,2
10112,уверял,уверять,VERB,102,8,3
10113,меня,я,NPRO,102,8,4
10114,что,что,CONJ,102,8,5
10115,его,он,NPRO,102,8,6
10116,избили,избить,VERB,102,8,7
10117,а,а,CONJ,102,8,8
10118,всё,всё,PRCL,102,8,9
10119,монеты,монета,NOUN,102,8,10
10120,которые,который,ADJF,102,8,11
10121,я,я,NPRO,102,8,12
10122,ему,он,NPRO,102,8,13
10123,передал,передать,VERB,102,8,14
10124,отняли,отнять,VERB,102,8,15
10125,он,он,NPRO,102,9,1
10126,просто,просто,PRCL,102,9,2
10127,две,два,NUMR,102,9,3
10128,монеты,монета,NOUN,102,9,4
10129,отдал,отдать,VERB,102,9,5
10130,в,в,PREP,102,9,6
10131,органы,орган,NOUN,102,9,7
10132,да,да,PRCL,102,10,1
10133,кто,кто,NPRO,102,11,1
10134,вам,вы,NPRO,102,11,2
10135,заказал,заказать,VERB,102,11,3
10136,их,они,NPRO,102,11,4
10137,мишка,мишка,NOUN,102,12,1
10138,мишка,мишка,NOUN,102,12,2
10139,симаков,симаков,NOUN,102,12,3
10140,симаков,симаков,NOUN,102,13,1
10141,утверждает,утверждать,VERB,102,13,2
10142,обратное,обратный,ADJF,102,13,3
10143,вы,вы,NPRO,102,14,1
10144,сами,сам,ADJF,102,14,2
10145,для,для,PREP,102,14,3
10146,неизвестных,неизвестный,ADJF,102,14,4
10147,целей,цель,NOUN,102,14,5
10148,сделали,сделать,VERB,102,14,6
10149,этот,этот,ADJF,102,14,7
10150,рубль,рубль,NOUN,102,14,8
10151,часть,часть,NOUN,103,1,1
10152,первая,первый,ADJF,103,1,2
10153,зелёный,зелёный,ADJF,103,1,3
10154,пояс,пояс,NOUN,103,1,4
10155,стражи,стража,NOUN,103,1,5
10156,полковник,полковник,NOUN,103,1,6
10157,милиции,милиция,NOUN,103,1,7
10158,прихлёбывал,прихлёбывать,VERB,103,1,8
10159,чай,чай,NOUN,103,1,9
10160,и,и,CONJ,103,1,10
10161,с,с,PREP,103,1,11
10162,усмешкой,усмешка,NOUN,103,1,12
10163,глядел,глядеть,VERB,103,1,13
10164,на,на,PREP,103,1,14
10165,меня,я,NPRO,103,1,15
10166,так,так,CONJ,103,2,1
10167,значит,значит,CONJ,103,2,2
10168,хочешь,хотеть,VERB,103,2,3
10169,уехать,уехать,INFN,103,2,4
10170,из,из,PREP,103,2,5
10171,города,город,NOUN,103,2,6
10172,да,да,PRCL,103,3,1
10173,ну-ну,ну-ну,INTJ,103,4,1
10174,одной,один,ADJF,103,5,1
10175,рукой,рука,NOUN,103,5,2
10176,он,он,NPRO,103,5,3
10177,взял,взять,VERB,103,5,4
10178,бумагу,бумага,NOUN,103,5,5
10179,из,из,PREP,103,5,6
10180,папки,папка,NOUN,103,5,7
10181,пограничные,пограничный,ADJF,103,6,1
10182,войска,войско,NOUN,103,6,2
10183,это,это,PRCL,103,6,3
10184,хорошо,хорошо,ADVB,103,6,4
10185,и,и,CONJ,103,7,1
10186,где,где,ADVB,103,7,2
10187,служил,служить,VERB,103,7,3
10188,в,в,PREP,103,8,1
10189,забайкальске,забайкальск,NOUN,103,8,2
10190,хочешь,хотеть,VERB,103,9,1
10191,в,в,PREP,103,9,2
10192,стражи,стража,NOUN,103,9,3
10193,порядка,порядок,NOUN,103,9,4
10194,а,а,CONJ,103,10,1
10195,это,это,PRCL,103,10,2
10196,что,что,CONJ,103,10,3
10197,такое,такой,ADJF,103,10,4
10198,он,он,NPRO,103,11,1
10199,усмехнулся,усмехнуться,VERB,103,11,2
10200,охрана,охрана,NOUN,103,12,1
10201,наших,наш,ADJF,103,12,2
10202,лесов,лес,NOUN,103,12,3
10203,лесником,лесник,NOUN,103,13,1
10204,что-ли,что-ли,CONJ,103,13,2
10205,нет,нет,PRED,103,14,1
10206,гораздо,гораздо,ADVB,103,15,1
10207,больше,большой,COMP,103,15,2
10208,очищать,очищать,INFN,103,16,1
10209,леса,лес,NOUN,103,16,2
10210,от,от,PREP,103,16,3
10211,плохих,плохой,ADJF,103,16,4
10212,людей,человек,NOUN,103,16,5
10213,в,в,PREP,103,17,1
10214,принципе,принцип,NOUN,103,17,2
10215,мне,я,NPRO,103,17,3
10216,было,быть,VERB,103,17,4
10217,всё,всё,PRCL,103,17,5
10218,равно,равно,CONJ,103,17,6
10219,так,так,CONJ,103,18,1
10220,хотелось,хотеться,VERB,103,18,2
10221,убраться,убраться,INFN,103,18,3
10222,из,из,PREP,103,18,4
10223,этого,это,NPRO,103,18,5
10224,города,город,NOUN,103,18,6
10225,что,что,CONJ,103,18,7
10226,я,я,NPRO,103,18,8
10227,готов,готовый,ADJS,103,18,9
10228,уехать,уехать,INFN,103,18,10
10229,хоть,хоть,PRCL,103,18,11
10230,на,на,PREP,103,18,12
10231,край,край,NOUN,103,18,13
10232,света,свет,NOUN,103,18,14
10233,лес,лес,NOUN,104,1,1
10234,июль,июль,NOUN,104,2,1
10235,1987г,1987г,NOUN,104,2,2
10236,ну,ну,PRCL,104,3,1
10237,здравствуй,здравствуй,INTJ,104,3,2
10238,самсонов,самсон,NOUN,104,3,3
10239,из,из,PREP,104,4,1
10240,кустов,куст,NOUN,104,4,2
10241,вышел,выйти,VERB,104,4,3
10242,одетый,одетый,ADJF,104,4,4
10243,в,в,PREP,104,4,5
10244,гражданское,гражданский,ADJF,104,4,6
10245,капитан,капитан,NOUN,104,4,7
10246,николаев,николаев,NOUN,104,4,8
10247,в,в,PREP,104,5,1
10248,руке,рука,NOUN,104,5,2
10249,он,он,NPRO,104,5,3
10250,держал,держать,VERB,104,5,4
10251,недоеденную,недоесть,PRTF,104,5,5
10252,булку,булка,NOUN,104,5,6
10253,с,с,PREP,104,5,7
10254,колбасой,колбаса,NOUN,104,5,8
10255,давно,давно,ADVB,104,6,1
10256,тебя,ты,NPRO,104,6,2
10257,жду,ждать,VERB,104,6,3
10258,никак,никак,ADVB,104,7,1
10259,ты,ты,NPRO,104,7,2
10260,сегодня,сегодня,ADVB,104,7,3
10261,с,с,PREP,104,7,4
10262,большим,больший,ADJF,104,7,5
10263,уловом,улов,NOUN,104,7,6
10264,сзади,сзади,ADVB,104,8,1
10265,меня,я,NPRO,104,8,2
10266,хрустнула,хрустнуть,VERB,104,8,3
10267,ветка,ветка,NOUN,104,8,4
10268,на,на,PREP,104,9,1
10269,тропинке,тропинка,NOUN,104,9,2
10270,стояли,стоять,VERB,104,9,3
10271,два,два,NUMR,104,9,4
10272,здоровых,здоровый,ADJF,104,9,5
10273,парня,парень,NOUN,104,9,6
10274,с,с,PREP,104,9,7
10275,равнодушными,равнодушный,ADJF,104,9,8
10276,физиономиями,физиономия,NOUN,104,9,9
10277,ты,ты,NPRO,104,10,1
10278,не,не,PRCL,104,10,2
10279,снимай,снимать,VERB,104,10,3
10280,рюкзак,рюкзак,NOUN,104,10,4
10281,пройдёмся,пройтись,VERB,104,10,5
10282,до,до,PREP,104,10,6
10283,машины,машина,NOUN,104,10,7
10284,и,и,CONJ,104,10,8
10285,там,там,ADVB,104,10,9
10286,разберёмся,разобраться,VERB,104,10,10
10287,в,в,PREP,104,11,1
10288,почётном,почётный,ADJF,104,11,2
10289,окружении,окружение,NOUN,104,11,3
10290,с,с,PREP,104,11,4
10291,нехорошим,нехороший,ADJF,104,11,5
10292,предчувствием,предчувствие,NOUN,104,11,6
10293,я,я,NPRO,104,11,7
10294,двинулся,двинуться,VERB,104,11,8
10295,к,к,PREP,104,11,9
10296,дороге,дорога,NOUN,104,11,10
10297,у,у,PREP,104,12,1
10298,чёрной,чёрный,ADJF,104,12,2
10299,``,``,,104,12,3
10300,волги,волга,NOUN,104,12,4
10301,'','',,104,12,5
10302,мы,мы,NPRO,104,12,6
10303,остановились,остановиться,VERB,104,12,7
10304,ну,ну,PRCL,104,13,1
10305,что,что,CONJ,104,13,2
10306,там,там,ADVB,104,13,3
10307,у,у,PREP,104,13,4
10308,тебя,ты,NPRO,104,13,5
10309,показывай,показывать,VERB,104,13,6
10310,я,я,NPRO,104,14,1
10311,снял,снять,VERB,104,14,2
10312,рюкзак,рюкзак,NOUN,104,14,3
10313,и,и,CONJ,104,14,4
10314,раскрыл,раскрыть,VERB,104,14,5
10315,его,он,NPRO,104,14,6
10316,ого,ого,INTJ,104,15,1
10317,сказал,сказать,VERB,104,15,2
10318,капитан,капитан,NOUN,104,15,3
10319,и,и,CONJ,104,15,4
10320,вытащил,вытащить,VERB,104,15,5
10321,за,за,PREP,104,15,6
10322,ствол,ствол,NOUN,104,15,7
10323,``,``,,104,15,8
10324,шмайсер,шмайсер,NOUN,104,15,9
10325,'','',,104,15,10
10326,ты,ты,NPRO,104,15,11
10327,посмотри,посмотреть,VERB,104,15,12
10328,только,только,ADVB,104,15,13
10329,в,в,PREP,104,15,14
10330,каком,какой,ADJF,104,15,15
10331,отличном,отличный,ADJF,104,15,16
10332,состоянии,состояние,NOUN,104,15,17
10333,защита,защита,NOUN,105,1,1
10334,я,я,NPRO,105,2,1
10335,утверждаю,утверждать,VERB,105,2,2
10336,что,что,CONJ,105,2,3
10337,святослав,святослав,NOUN,105,2,4
10338,в,в,PREP,105,2,5
10339,сражении,сражение,NOUN,105,2,6
10340,под,под,PREP,105,2,7
10341,доростолом,доростол,NOUN,105,2,8
10342,не,не,PRCL,105,2,9
10343,был,быть,VERB,105,2,10
10344,побеждённым,победить,PRTF,105,2,11
10345,как,как,CONJ,105,2,12
10346,утверждают,утверждать,VERB,105,2,13
10347,византийские,византийский,ADJF,105,2,14
10348,историки,историк,NOUN,105,2,15
10349,он,он,NPRO,105,2,16
10350,был,быть,VERB,105,2,17
10351,победителем,победитель,NOUN,105,2,18
10352,так,так,CONJ,105,2,19
10353,заканчивал,заканчивать,VERB,105,2,20
10354,я,я,NPRO,105,2,21
10355,свою,свой,ADJF,105,2,22
10356,диссертацию,диссертация,NOUN,105,2,23
10357,о,о,PREP,105,2,24
10358,великом,великий,ADJF,105,2,25
10359,князе,князь,NOUN,105,2,26
10360,святославе,святослав,NOUN,105,2,27
10361,действительно,действительно,ADVB,105,3,1
10362,продержись,продержаться,VERB,105,3,2
10363,святослав,святослав,NOUN,105,3,3
10364,в,в,PREP,105,3,4
10365,доростоле,доростол,NOUN,105,3,5
10366,ещё,ещё,ADVB,105,3,6
10367,неделю,неделя,NOUN,105,3,7
10368,и,и,CONJ,105,3,8
10369,тогда,тогда,ADVB,105,3,9
10370,неизвестно,неизвестно,ADVB,105,3,10
10371,какие,какой,ADJF,105,3,11
10372,печальные,печальный,ADJF,105,3,12
10373,события,событие,NOUN,105,3,13
10374,могли,мочь,VERB,105,3,14
10375,бы,бы,PRCL,105,3,15
10376,произойти,произойти,INFN,105,3,16
10377,император,император,NOUN,105,4,1
10378,греческий,греческий,ADJF,105,4,2
10379,иоан,иоан,NOUN,105,4,3
10380,цимиский,цимиский,NOUN,105,4,4
10381,спешил,спешить,VERB,105,4,5
10382,на,на,PREP,105,4,6
10383,любых,любой,ADJF,105,4,7
10384,условиях,условие,NOUN,105,4,8
10385,заключить,заключить,INFN,105,4,9
10386,мир,мир,NOUN,105,4,10
10387,так,так,CONJ,105,4,11
10388,как,как,CONJ,105,4,12
10389,боялся,бояться,VERB,105,4,13
10390,потерять,потерять,INFN,105,4,14
10391,вечно,вечно,ADVB,105,4,15
10392,шатающийся,шататься,PRTF,105,4,16
10393,трон,трон,NOUN,105,4,17
10394,он,он,NPRO,105,5,1
10395,рвался,рваться,VERB,105,5,2
10396,в,в,PREP,105,5,3
10397,константинополь,константинополь,NOUN,105,5,4
